phase,original,quarantined_to
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0657_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0657_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0658_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0658_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0659_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0659_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0660_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0660_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0661_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0661_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0662_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0662_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0663_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0663_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0664_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0664_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0665_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0665_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0666_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0666_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0667_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0667_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0668_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0668_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0669_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0669_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0670_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0670_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0671_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0671_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0672_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0672_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0673_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0673_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0674_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0674_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0675_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0675_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0676_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0676_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0677_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0677_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0678_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0678_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0679_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0679_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0680_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0680_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0681_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0681_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0682_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0682_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0683_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0683_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0684_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0684_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0685_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0685_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0686_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0686_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0687_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0687_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0688_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0688_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0689_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0689_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0690_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0690_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0691_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0691_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0692_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0692_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0693_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0693_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0694_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0694_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0695_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0695_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0696_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0696_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0697_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0697_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0698_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0698_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0699_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0699_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0700_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0700_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0701_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0701_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0702_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0702_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0703_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0703_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0704_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0704_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0705_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0705_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0706_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0706_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0707_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0707_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0708_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0708_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0709_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0709_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0710_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0710_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0711_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0711_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0712_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0712_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0713_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0713_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0714_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0714_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0715_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0715_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0716_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0716_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0717_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0717_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0718_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0718_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0719_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0719_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0720_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0720_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0721_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0721_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0722_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0722_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0723_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0723_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0724_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0724_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0725_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0725_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0726_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0726_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0727_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0727_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0728_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0728_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0729_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0729_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0730_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0730_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0731_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0731_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0732_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0732_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0733_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0733_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0734_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0734_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0735_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0735_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0736_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0736_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0737_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0737_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0738_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0738_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0739_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0739_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0740_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0740_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0741_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0741_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0742_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0742_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0743_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0743_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0744_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0744_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0745_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0745_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0746_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0746_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0747_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0747_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0748_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0748_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0749_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0749_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0750_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0750_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0751_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0751_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0752_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0752_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0753_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0753_1.png
